Código región,Código provincia,Código comuna,Grupos de edad,Población censada,Hombres,Mujeres
13,131.0,13104.0,75 a 79,3572.0,1439.0,2133.0
13,131.0,13104.0,80 a 84,2792.0,1068.0,1724.0
13,131.0,13104.0,85 o más,2637.0,816.0,1821.0
13,131.0,13105.0,0 a 4,7257.0,3744.0,3513.0
13,131.0,13105.0,5 a 9,9633.0,4940.0,4693.0
13,131.0,13105.0,10 a 14,10619.0,5418.0,5201.0
13,131.0,13105.0,15 a 19,10612.0,5517.0,5095.0
13,131.0,13105.0,20 a 24,11529.0,5838.0,5691.0
13,131.0,13105.0,25 a 29,11531.0,5941.0,5590.0
13,131.0,13105.0,30 a 34,11936.0,6139.0,5797.0
13,131.0,13105.0,35 a 39,10713.0,5351.0,5362.0
13,131.0,13105.0,40 a 44,9881.0,4817.0,5064.0
13,131.0,13105.0,45 a 49,8613.0,4193.0,4420.0
13,131.0,13105.0,50 a 54,9674.0,4730.0,4944.0
13,131.0,13105.0,55 a 59,9596.0,4511.0,5085.0
13,131.0,13105.0,60 a 64,9627.0,4555.0,5072.0
13,131.0,13105.0,65 a 69,7942.0,3631.0,4311.0
13,131.0,13105.0,70 a 74,5836.0,2510.0,3326.0
13,131.0,13105.0,75 a 79,4548.0,1872.0,2676.0
13,131.0,13105.0,80 a 84,3187.0,1216.0,1971.0
13,131.0,13105.0,85 o más,2523.0,797.0,1726.0
13,131.0,13106.0,0 a 4,10015.0,5131.0,4884.0
13,131.0,13106.0,5 a 9,10925.0,5484.0,5441.0
13,131.0,13106.0,10 a 14,10235.0,5214.0,5021.0
13,131.0,13106.0,15 a 19,10262.0,5227.0,5035.0
13,131.0,13106.0,20 a 24,14602.0,7207.0,7395.0
13,131.0,13106.0,25 a 29,18753.0,9408.0,9345.0
13,131.0,13106.0,30 a 34,20446.0,10564.0,9882.0
13,131.0,13106.0,35 a 39,16656.0,8671.0,7985.0
13,131.0,13106.0,40 a 44,12978.0,6549.0,6429.0
13,131.0,13106.0,45 a 49,10018.0,4954.0,5064.0
13,131.0,13106.0,50 a 54,9554.0,4513.0,5041.0
13,131.0,13106.0,55 a 59,8969.0,4113.0,4856.0
13,131.0,13106.0,60 a 64,8345.0,3748.0,4597.0
13,131.0,13106.0,65 a 69,6233.0,2780.0,3453.0
13,131.0,13106.0,70 a 74,4461.0,1920.0,2541.0
13,131.0,13106.0,75 a 79,3611.0,1415.0,2196.0
13,131.0,13106.0,80 a 84,2647.0,994.0,1653.0
13,131.0,13106.0,85 o más,2339.0,738.0,1601.0
13,131.0,13107.0,0 a 4,4765.0,2427.0,2338.0
13,131.0,13107.0,5 a 9,6846.0,3459.0,3387.0
13,131.0,13107.0,10 a 14,7848.0,4020.0,3828.0
13,131.0,13107.0,15 a 19,7742.0,3956.0,3786.0
13,131.0,13107.0,20 a 24,7678.0,3867.0,3811.0
13,131.0,13107.0,25 a 29,6980.0,3480.0,3500.0
13,131.0,13107.0,30 a 34,7025.0,3488.0,3537.0
13,131.0,13107.0,35 a 39,7201.0,3528.0,3673.0
13,131.0,13107.0,40 a 44,7211.0,3447.0,3764.0
13,131.0,13107.0,45 a 49,7621.0,3593.0,4028.0
13,131.0,13107.0,50 a 54,7888.0,3864.0,4024.0
13,131.0,13107.0,55 a 59,6576.0,3217.0,3359.0
13,131.0,13107.0,60 a 64,4969.0,2382.0,2587.0
13,131.0,13107.0,65 a 69,3429.0,1550.0,1879.0
13,131.0,13107.0,70 a 74,2676.0,1138.0,1538.0
13,131.0,13107.0,75 a 79,2559.0,1073.0,1486.0
13,131.0,13107.0,80 a 84,1668.0,641.0,1027.0
13,131.0,13107.0,85 o más,1126.0,349.0,777.0
13,131.0,13108.0,0 a 4,6127.0,3136.0,2991.0
13,131.0,13108.0,5 a 9,7335.0,3722.0,3613.0
13,131.0,13108.0,10 a 14,7013.0,3590.0,3423.0
13,131.0,13108.0,15 a 19,6680.0,3369.0,3311.0
13,131.0,13108.0,20 a 24,8660.0,4356.0,4304.0
13,131.0,13108.0,25 a 29,11324.0,5602.0,5722.0
13,131.0,13108.0,30 a 34,12701.0,6494.0,6207.0
13,131.0,13108.0,35 a 39,11161.0,5784.0,5377.0
13,131.0,13108.0,40 a 44,8992.0,4530.0,4462.0
13,131.0,13108.0,45 a 49,7331.0,3518.0,3813.0
13,131.0,13108.0,50 a 54,6463.0,3064.0,3399.0
13,131.0,13108.0,55 a 59,5480.0,2495.0,2985.0
13,131.0,13108.0,60 a 64,4837.0,2189.0,2648.0
13,131.0,13108.0,65 a 69,4132.0,1761.0,2371.0
13,131.0,13108.0,70 a 74,3044.0,1286.0,1758.0
13,131.0,13108.0,75 a 79,2398.0,979.0,1419.0
13,131.0,13108.0,80 a 84,1636.0,609.0,1027.0
13,131.0,13108.0,85 o más,1629.0,432.0,1197.0
13,131.0,13109.0,0 a 4,4760.0,2428.0,2332.0
13,131.0,13109.0,5 a 9,5985.0,3052.0,2933.0
13,131.0,13109.0,10 a 14,6392.0,3295.0,3097.0
13,131.0,13109.0,15 a 19,5987.0,3031.0,2956.0
13,131.0,13109.0,20 a 24,7452.0,3651.0,3801.0
13,131.0,13109.0,25 a 29,9269.0,4603.0,4666.0
13,131.0,13109.0,30 a 34,10130.0,5117.0,5013.0
13,131.0,13109.0,35 a 39,8679.0,4254.0,4425.0
13,131.0,13109.0,40 a 44,7257.0,3569.0,3688.0
13,131.0,13109.0,45 a 49,5903.0,2768.0,3135.0
13,131.0,13109.0,50 a 54,5875.0,2730.0,3145.0
13,131.0,13109.0,55 a 59,5348.0,2419.0,2929.0
13,131.0,13109.0,60 a 64,5344.0,2389.0,2955.0
13,131.0,13109.0,65 a 69,4486.0,1978.0,2508.0
13,131.0,13109.0,70 a 74,3436.0,1435.0,2001.0
13,131.0,13109.0,75 a 79,2767.0,1102.0,1665.0
13,131.0,13109.0,80 a 84,2035.0,722.0,1313.0
13,131.0,13109.0,85 o más,2052.0,611.0,1441.0
13,131.0,13110.0,0 a 4,15039.0,7621.0,7418.0
13,131.0,13110.0,5 a 9,20687.0,10586.0,10101.0
13,131.0,13110.0,10 a 14,23036.0,11725.0,11311.0
13,131.0,13110.0,15 a 19,23094.0,11727.0,11367.0
13,131.0,13110.0,20 a 24,25943.0,13144.0,12799.0
13,131.0,13110.0,25 a 29,29042.0,14549.0,14493.0
13,131.0,13110.0,30 a 34,31940.0,16009.0,15931.0
13,131.0,13110.0,35 a 39,28732.0,14314.0,14418.0
13,131.0,13110.0,40 a 44,26272.0,12696.0,13576.0
13,131.0,13110.0,45 a 49,23068.0,11126.0,11942.0
13,131.0,13110.0,50 a 54,23336.0,10905.0,12431.0
13,131.0,13110.0,55 a 59,21650.0,9707.0,11943.0
13,131.0,13110.0,60 a 64,22250.0,9629.0,12621.0
13,131.0,13110.0,65 a 69,19520.0,8259.0,11261.0
13,131.0,13110.0,70 a 74,15746.0,6734.0,9012.0
13,131.0,13110.0,75 a 79,12223.0,5068.0,7155.0
13,131.0,13110.0,80 a 84,7394.0,2872.0,4522.0
13,131.0,13110.0,85 o más,5864.0,1790.0,4074.0
13,131.0,13111.0,0 a 4,4927.0,2560.0,2367.0
13,131.0,13111.0,5 a 9,6744.0,3456.0,3288.0
13,131.0,13111.0,10 a 14,7321.0,3779.0,3542.0
13,131.0,13111.0,15 a 19,7165.0,3754.0,3411.0
13,131.0,13111.0,20 a 24,8117.0,4163.0,3954.0
13,131.0,13111.0,25 a 29,8414.0,4207.0,4207.0
13,131.0,13111.0,30 a 34,8651.0,4462.0,4189.0
13,131.0,13111.0,35 a 39,7907.0,3992.0,3915.0
13,131.0,13111.0,40 a 44,7022.0,3521.0,3501.0
13,131.0,13111.0,45 a 49,6116.0,3012.0,3104.0
13,131.0,13111.0,50 a 54,6421.0,3098.0,3323.0
13,131.0,13111.0,55 a 59,6883.0,3214.0,3669.0
13,131.0,13111.0,60 a 64,8053.0,3655.0,4398.0
13,131.0,13111.0,65 a 69,6824.0,3096.0,3728.0
13,131.0,13111.0,70 a 74,4596.0,2123.0,2473.0
13,131.0,13111.0,75 a 79,3162.0,1382.0,1780.0
13,131.0,13111.0,80 a 84,1813.0,732.0,1081.0
13,131.0,13111.0,85 o más,1886.0,552.0,1334.0
13,131.0,13112.0,0 a 4,9534.0,4879.0,4655.0
13,131.0,13112.0,5 a 9,12530.0,6330.0,6200.0
13,131.0,13112.0,10 a 14,13676.0,6977.0,6699.0
13,131.0,13112.0,15 a 19,13589.0,6812.0,6777.0
13,131.0,13112.0,20 a 24,13223.0,6482.0,6741.0
13,131.0,13112.0,25 a 29,13394.0,6685.0,6709.0
13,131.0,13112.0,30 a 34,13491.0,6663.0,6828.0
13,131.0,13112.0,35 a 39,12116.0,5914.0,6202.0
13,131.0,13112.0,40 a 44,11490.0,5633.0,5857.0
13,131.0,13112.0,45 a 49,10125.0,4976.0,5149.0
13,131.0,13112.0,50 a 54,10488.0,5168.0,5320.0
13,131.0,13112.0,55 a 59,9686.0,4555.0,5131.0
13,131.0,13112.0,60 a 64,9778.0,4452.0,5326.0
13,131.0,13112.0,65 a 69,8350.0,3766.0,4584.0
13,131.0,13112.0,70 a 74,6082.0,2748.0,3334.0
13,131.0,13112.0,75 a 79,4119.0,1788.0,2331.0
13,131.0,13112.0,80 a 84,2306.0,910.0,1396.0
13,131.0,13112.0,85 o más,1444.0,502.0,942.0
13,131.0,13113.0,0 a 4,3396.0,1686.0,1710.0
13,131.0,13113.0,5 a 9,5379.0,2786.0,2593.0
13,131.0,13113.0,10 a 14,5882.0,3011.0,2871.0
13,131.0,13113.0,15 a 19,5676.0,2942.0,2734.0
13,131.0,13113.0,20 a 24,6106.0,3124.0,2982.0
13,131.0,13113.0,25 a 29,5368.0,2765.0,2603.0
13,131.0,13113.0,30 a 34,5205.0,2596.0,2609.0
13,131.0,13113.0,35 a 39,6151.0,2906.0,3245.0
13,131.0,13113.0,40 a 44,6823.0,3242.0,3581.0
13,131.0,13113.0,45 a 49,6544.0,3036.0,3508.0
13,131.0,13113.0,50 a 54,6145.0,2813.0,3332.0
13,131.0,13113.0,55 a 59,5633.0,2506.0,3127.0
13,131.0,13113.0,60 a 64,5466.0,2413.0,3053.0
13,131.0,13113.0,65 a 69,4637.0,1982.0,2655.0
13,131.0,13113.0,70 a 74,3707.0,1543.0,2164.0
13,131.0,13113.0,75 a 79,3062.0,1307.0,1755.0
13,131.0,13113.0,80 a 84,2225.0,856.0,1369.0
13,131.0,13113.0,85 o más,2465.0,746.0,1719.0
13,131.0,13114.0,0 a 4,12824.0,6536.0,6288.0
13,131.0,13114.0,5 a 9,14399.0,7362.0,7037.0
13,131.0,13114.0,10 a 14,14608.0,7414.0,7194.0
13,131.0,13114.0,15 a 19,16372.0,8437.0,7935.0
13,131.0,13114.0,20 a 24,21851.0,10958.0,10893.0
13,131.0,13114.0,25 a 29,22859.0,11231.0,11628.0
13,131.0,13114.0,30 a 34,24577.0,11990.0,12587.0
13,131.0,13114.0,35 a 39,23321.0,11428.0,11893.0
13,131.0,13114.0,40 a 44,20642.0,9998.0,10644.0
13,131.0,13114.0,45 a 49,18862.0,8624.0,10238.0
13,131.0,13114.0,50 a 54,18507.0,8304.0,10203.0
13,131.0,13114.0,55 a 59,16798.0,7341.0,9457.0
13,131.0,13114.0,60 a 64,16831.0,7220.0,9611.0
13,131.0,13114.0,65 a 69,14580.0,6150.0,8430.0
13,131.0,13114.0,70 a 74,11553.0,4822.0,6731.0
13,131.0,13114.0,75 a 79,10260.0,4130.0,6130.0
13,131.0,13114.0,80 a 84,8073.0,3094.0,4979.0
13,131.0,13114.0,85 o más,9217.0,2945.0,6272.0
13,131.0,13115.0,0 a 4,5822.0,2997.0,2825.0
13,131.0,13115.0,5 a 9,7886.0,3991.0,3895.0
13,131.0,13115.0,10 a 14,8934.0,4530.0,4404.0
13,131.0,13115.0,15 a 19,9289.0,4684.0,4605.0
13,131.0,13115.0,20 a 24,9639.0,4900.0,4739.0
13,131.0,13115.0,25 a 29,7405.0,3693.0,3712.0
13,131.0,13115.0,30 a 34,6044.0,2879.0,3165.0
13,131.0,13115.0,35 a 39,6727.0,3108.0,3619.0
13,131.0,13115.0,40 a 44,7750.0,3533.0,4217.0
13,131.0,13115.0,45 a 49,8197.0,3594.0,4603.0
13,131.0,13115.0,50 a 54,8291.0,3632.0,4659.0
13,131.0,13115.0,55 a 59,7364.0,3288.0,4076.0
13,131.0,13115.0,60 a 64,6447.0,3006.0,3441.0
13,131.0,13115.0,65 a 69,4764.0,2214.0,2550.0
13,131.0,13115.0,70 a 74,3202.0,1493.0,1709.0
13,131.0,13115.0,75 a 79,2154.0,1018.0,1136.0
13,131.0,13115.0,80 a 84,1394.0,620.0,774.0
13,131.0,13115.0,85 o más,1311.0,429.0,882.0
13,131.0,13116.0,0 a 4,4194.0,2153.0,2041.0
13,131.0,13116.0,5 a 9,5394.0,2771.0,2623.0
13,131.0,13116.0,10 a 14,5817.0,2974.0,2843.0
13,131.0,13116.0,15 a 19,5732.0,3021.0,2711.0
13,131.0,13116.0,20 a 24,6153.0,3104.0,3049.0
13,131.0,13116.0,25 a 29,6494.0,3317.0,3177.0
13,131.0,13116.0,30 a 34,6993.0,3555.0,3438.0
13,131.0,13116.0,35 a 39,5922.0,3056.0,2866.0
13,131.0,13116.0,40 a 44,5055.0,2573.0,2482.0
13,131.0,13116.0,45 a 49,4432.0,2263.0,2169.0
13,131.0,13116.0,50 a 54,5169.0,2548.0,2621.0
13,131.0,13116.0,55 a 59,5716.0,2740.0,2976.0
13,131.0,13116.0,60 a 64,6623.0,3182.0,3441.0
13,131.0,13116.0,65 a 69,4997.0,2410.0,2587.0
13,131.0,13116.0,70 a 74,3287.0,1468.0,1819.0
13,131.0,13116.0,75 a 79,2253.0,949.0,1304.0
13,131.0,13116.0,80 a 84,1500.0,551.0,949.0
13,131.0,13116.0,85 o más,1564.0,460.0,1104.0
13,131.0,13117.0,0 a 4,3850.0,1990.0,1860.0
13,131.0,13117.0,5 a 9,5032.0,2570.0,2462.0
13,131.0,13117.0,10 a 14,5442.0,2766.0,2676.0
13,131.0,13117.0,15 a 19,5663.0,2933.0,2730.0
13,131.0,13117.0,20 a 24,6538.0,3318.0,3220.0
13,131.0,13117.0,25 a 29,7026.0,3573.0,3453.0
13,131.0,13117.0,30 a 34,7041.0,3704.0,3337.0
13,131.0,13117.0,35 a 39,6013.0,3159.0,2854.0
13,131.0,13117.0,40 a 44,5484.0,2721.0,2763.0
13,131.0,13117.0,45 a 49,5634.0,2687.0,2947.0
13,131.0,13117.0,50 a 54,6684.0,3204.0,3480.0
13,131.0,13117.0,55 a 59,6195.0,2917.0,3278.0
13,131.0,13117.0,60 a 64,5594.0,2617.0,2977.0
13,131.0,13117.0,65 a 69,4153.0,1906.0,2247.0
13,131.0,13117.0,70 a 74,3415.0,1408.0,2007.0
13,131.0,13117.0,75 a 79,3311.0,1314.0,1997.0
13,131.0,13117.0,80 a 84,2445.0,942.0,1503.0
13,131.0,13117.0,85 o más,1770.0,571.0,1199.0
13,131.0,13118.0,0 a 4,4897.0,2480.0,2417.0
13,131.0,13118.0,5 a 9,6342.0,3214.0,3128.0
13,131.0,13118.0,10 a 14,6742.0,3449.0,3293.0
13,131.0,13118.0,15 a 19,6848.0,3501.0,3347.0
13,131.0,13118.0,20 a 24,8052.0,4074.0,3978.0
13,131.0,13118.0,25 a 29,9878.0,4904.0,4974.0
13,131.0,13118.0,30 a 34,12173.0,5940.0,6233.0
13,131.0,13118.0,35 a 39,10837.0,5444.0,5393.0
13,131.0,13118.0,40 a 44,8602.0,4215.0,4387.0
13,131.0,13118.0,45 a 49,7638.0,3586.0,4052.0
13,131.0,13118.0,50 a 54,7364.0,3413.0,3951.0
13,131.0,13118.0,55 a 59,7316.0,3331.0,3985.0
13,131.0,13118.0,60 a 64,7185.0,3223.0,3962.0
13,131.0,13118.0,65 a 69,5877.0,2441.0,3436.0
13,131.0,13118.0,70 a 74,4642.0,1878.0,2764.0
13,131.0,13118.0,75 a 79,3902.0,1536.0,2366.0
13,131.0,13118.0,80 a 84,2858.0,1040.0,1818.0
13,131.0,13118.0,85 o más,2647.0,810.0,1837.0
13,131.0,13119.0,0 a 4,20061.0,10137.0,9924.0
13,131.0,13119.0,5 a 9,28286.0,14419.0,13867.0
13,131.0,13119.0,10 a 14,32625.0,16726.0,15899.0
13,131.0,13119.0,15 a 19,33331.0,17240.0,16091.0
13,131.0,13119.0,20 a 24,37664.0,19499.0,18165.0
13,131.0,13119.0,25 a 29,38793.0,19848.0,18945.0
13,131.0,13119.0,30 a 34,39413.0,19991.0,19422.0
13,131.0,13119.0,35 a 39,36065.0,17646.0,18419.0
13,131.0,13119.0,40 a 44,32369.0,15477.0,16892.0
13,131.0,13119.0,45 a 49,29766.0,13912.0,15854.0
13,131.0,13119.0,50 a 54,32970.0,14733.0,18237.0
13,131.0,13119.0,55 a 59,35076.0,15388.0,19688.0
13,131.0,13119.0,60 a 64,36089.0,15949.0,20140.0
13,131.0,13119.0,65 a 69,27160.0,12243.0,14917.0
13,131.0,13119.0,70 a 74,18082.0,7811.0,10271.0
13,131.0,13119.0,75 a 79,12526.0,5209.0,7317.0
13,131.0,13119.0,80 a 84,7567.0,2948.0,4619.0
13,131.0,13119.0,85 o más,5792.0,1727.0,4065.0
13,131.0,13120.0,0 a 4,9481.0,4902.0,4579.0
13,131.0,13120.0,5 a 9,11031.0,5633.0,5398.0
13,131.0,13120.0,10 a 14,10626.0,5360.0,5266.0
13,131.0,13120.0,15 a 19,10559.0,5278.0,5281.0
13,131.0,13120.0,20 a 24,13981.0,6752.0,7229.0
13,131.0,13120.0,25 a 29,19814.0,9406.0,10408.0
13,131.0,13120.0,30 a 34,29047.0,14189.0,14858.0
13,131.0,13120.0,35 a 39,26655.0,13136.0,13519.0
13,131.0,13120.0,40 a 44,21056.0,10162.0,10894.0
13,131.0,13120.0,45 a 49,16242.0,7674.0,8568.0
13,131.0,13120.0,50 a 54,13517.0,6093.0,7424.0
13,131.0,13120.0,55 a 59,11506.0,5006.0,6500.0
13,131.0,13120.0,60 a 64,12172.0,5035.0,7137.0
13,131.0,13120.0,65 a 69,10595.0,4225.0,6370.0
13,131.0,13120.0,70 a 74,8078.0,3146.0,4932.0
13,131.0,13120.0,75 a 79,6493.0,2361.0,4132.0
13,131.0,13120.0,80 a 84,4845.0,1651.0,3194.0
13,131.0,13120.0,85 o más,5769.0,1604.0,4165.0
13,131.0,13121.0,0 a 4,4120.0,2144.0,1976.0
13,131.0,13121.0,5 a 9,5405.0,2783.0,2622.0
13,131.0,13121.0,10 a 14,5898.0,3038.0,2860.0
13,131.0,13121.0,15 a 19,5741.0,2984.0,2757.0
13,131.0,13121.0,20 a 24,6273.0,3214.0,3059.0
13,131.0,13121.0,25 a 29,7027.0,3596.0,3431.0
13,131.0,13121.0,30 a 34,7301.0,3748.0,3553.0
13,131.0,13121.0,35 a 39,6617.0,3456.0,3161.0
13,131.0,13121.0,40 a 44,5979.0,3065.0,2914.0
13,131.0,13121.0,45 a 49,5176.0,2567.0,2609.0
13,131.0,13121.0,50 a 54,5493.0,2668.0,2825.0
13,131.0,13121.0,55 a 59,6227.0,2970.0,3257.0
13,131.0,13121.0,60 a 64,7249.0,3495.0,3754.0
13,131.0,13121.0,65 a 69,6113.0,2841.0,3272.0
13,131.0,13121.0,70 a 74,4236.0,1875.0,2361.0
13,131.0,13121.0,75 a 79,2997.0,1248.0,1749.0
13,131.0,13121.0,80 a 84,1992.0,727.0,1265.0
13,131.0,13121.0,85 o más,2218.0,654.0,1564.0
13,131.0,13122.0,0 a 4,9630.0,4882.0,4748.0
13,131.0,13122.0,5 a 9,14070.0,7111.0,6959.0
13,131.0,13122.0,10 a 14,16422.0,8391.0,8031.0
13,131.0,13122.0,15 a 19,16708.0,8469.0,8239.0
13,131.0,13122.0,20 a 24,17959.0,9158.0,8801.0
13,131.0,13122.0,25 a 29,17838.0,9117.0,8721.0
13,131.0,13122.0,30 a 34,17333.0,8788.0,8545.0
13,131.0,13122.0,35 a 39,15551.0,7688.0,7863.0
13,131.0,13122.0,40 a 44,15540.0,7449.0,8091.0
13,131.0,13122.0,45 a 49,16173.0,7537.0,8636.0
13,131.0,13122.0,50 a 54,17932.0,8482.0,9450.0
13,131.0,13122.0,55 a 59,16032.0,7555.0,8477.0
13,131.0,13122.0,60 a 64,13735.0,6401.0,7334.0
13,131.0,13122.0,65 a 69,10375.0,4677.0,5698.0
13,131.0,13122.0,70 a 74,7861.0,3498.0,4363.0
13,131.0,13122.0,75 a 79,6164.0,2528.0,3636.0
13,131.0,13122.0,80 a 84,4115.0,1600.0,2515.0
13,131.0,13122.0,85 o más,3040.0,929.0,2111.0
13,131.0,13123.0,0 a 4,5582.0,2816.0,2766.0
13,131.0,13123.0,5 a 9,6010.0,3031.0,2979.0
13,131.0,13123.0,10 a 14,5531.0,2800.0,2731.0
13,131.0,13123.0,15 a 19,5854.0,2964.0,2890.0
13,131.0,13123.0,20 a 24,9016.0,4524.0,4492.0
13,131.0,13123.0,25 a 29,11852.0,5658.0,6194.0
13,131.0,13123.0,30 a 34,16337.0,7983.0,8354.0
13,131.0,13123.0,35 a 39,15912.0,7931.0,7981.0
13,131.0,13123.0,40 a 44,12918.0,6295.0,6623.0
13,131.0,13123.0,45 a 49,10272.0,4997.0,5275.0
13,131.0,13123.0,50 a 54,8360.0,3963.0,4397.0
13,131.0,13123.0,55 a 59,6745.0,3080.0,3665.0
13,131.0,13123.0,60 a 64,6480.0,2795.0,3685.0
13,131.0,13123.0,65 a 69,6014.0,2403.0,3611.0
13,131.0,13123.0,70 a 74,5059.0,1987.0,3072.0
13,131.0,13123.0,75 a 79,4485.0,1731.0,2754.0
13,131.0,13123.0,80 a 84,3425.0,1206.0,2219.0
13,131.0,13123.0,85 o más,4122.0,1165.0,2957.0
13,131.0,13124.0,0 a 4,10345.0,5226.0,5119.0
13,131.0,13124.0,5 a 9,14299.0,7159.0,7140.0
13,131.0,13124.0,10 a 14,15897.0,7967.0,7930.0
13,131.0,13124.0,15 a 19,15989.0,8277.0,7712.0
13,131.0,13124.0,20 a 24,16591.0,8588.0,8003.0
13,131.0,13124.0,25 a 29,17427.0,8743.0,8684.0
13,131.0,13124.0,30 a 34,17971.0,9058.0,8913.0
13,131.0,13124.0,35 a 39,16369.0,8069.0,8300.0
13,131.0,13124.0,40 a 44,15339.0,7383.0,7956.0
13,131.0,13124.0,45 a 49,14441.0,6810.0,7631.0
13,131.0,13124.0,50 a 54,15305.0,7100.0,8205.0
13,131.0,13124.0,55 a 59,15294.0,6830.0,8464.0
13,131.0,13124.0,60 a 64,14740.0,6745.0,7995.0
13,131.0,13124.0,65 a 69,10690.0,4843.0,5847.0
13,131.0,13124.0,70 a 74,6935.0,3072.0,3863.0
13,131.0,13124.0,75 a 79,4720.0,1919.0,2801.0
13,131.0,13124.0,80 a 84,3098.0,1152.0,1946.0
13,131.0,13124.0,85 o más,2370.0,732.0,1638.0
13,131.0,13125.0,0 a 4,10245.0,5208.0,5037.0
13,131.0,13125.0,5 a 9,13713.0,7033.0,6680.0
13,131.0,13125.0,10 a 14,15219.0,7799.0,7420.0
13,131.0,13125.0,15 a 19,15916.0,8121.0,7795.0
13,131.0,13125.0,20 a 24,16737.0,8664.0,8073.0
13,131.0,13125.0,25 a 29,16536.0,8359.0,8177.0
13,131.0,13125.0,30 a 34,16460.0,8202.0,8258.0
13,131.0,13125.0,35 a 39,15185.0,7452.0,7733.0
13,131.0,13125.0,40 a 44,13927.0,6702.0,7225.0
13,131.0,13125.0,45 a 49,13899.0,6189.0,7710.0
13,131.0,13125.0,50 a 54,15191.0,6978.0,8213.0
13,131.0,13125.0,55 a 59,13425.0,6217.0,7208.0
13,131.0,13125.0,60 a 64,11187.0,5059.0,6128.0
13,131.0,13125.0,65 a 69,7646.0,3533.0,4113.0
13,131.0,13125.0,70 a 74,4768.0,2059.0,2709.0
13,131.0,13125.0,75 a 79,2819.0,1153.0,1666.0
13,131.0,13125.0,80 a 84,1652.0,611.0,1041.0
13,131.0,13125.0,85 o más,1099.0,310.0,789.0
13,131.0,13126.0,0 a 4,6120.0,3116.0,3004.0
13,131.0,13126.0,5 a 9,7800.0,3963.0,3837.0
13,131.0,13126.0,10 a 14,8144.0,4202.0,3942.0
13,131.0,13126.0,15 a 19,7901.0,4104.0,3797.0
13,131.0,13126.0,20 a 24,9254.0,4707.0,4547.0
13,131.0,13126.0,25 a 29,11059.0,5565.0,5494.0
13,131.0,13126.0,30 a 34,11762.0,6138.0,5624.0
13,131.0,13126.0,35 a 39,10836.0,5498.0,5338.0
13,131.0,13126.0,40 a 44,9157.0,4581.0,4576.0
13,131.0,13126.0,45 a 49,7992.0,3840.0,4152.0
13,131.0,13126.0,50 a 54,7763.0,3677.0,4086.0
13,131.0,13126.0,55 a 59,7248.0,3401.0,3847.0
13,131.0,13126.0,60 a 64,7171.0,3248.0,3923.0
13,131.0,13126.0,65 a 69,5450.0,2431.0,3019.0
13,131.0,13126.0,70 a 74,4062.0,1764.0,2298.0
13,131.0,13126.0,75 a 79,3287.0,1369.0,1918.0
13,131.0,13126.0,80 a 84,2262.0,871.0,1391.0
13,131.0,13126.0,85 o más,2083.0,655.0,1428.0
13,131.0,13127.0,0 a 4,7110.0,3660.0,3450.0
13,131.0,13127.0,5 a 9,9013.0,4583.0,4430.0
13,131.0,13127.0,10 a 14,9363.0,4736.0,4627.0
13,131.0,13127.0,15 a 19,9650.0,4927.0,4723.0
13,131.0,13127.0,20 a 24,10967.0,5708.0,5259.0
13,131.0,13127.0,25 a 29,12280.0,6276.0,6004.0
13,131.0,13127.0,30 a 34,12991.0,6678.0,6313.0
13,131.0,13127.0,35 a 39,11917.0,6164.0,5753.0
13,131.0,13127.0,40 a 44,10805.0,5436.0,5369.0
13,131.0,13127.0,45 a 49,10003.0,5003.0,5000.0
13,131.0,13127.0,50 a 54,10073.0,4879.0,5194.0
13,131.0,13127.0,55 a 59,9172.0,4545.0,4627.0
13,131.0,13127.0,60 a 64,8679.0,4029.0,4650.0
13,131.0,13127.0,65 a 69,6989.0,3261.0,3728.0
13,131.0,13127.0,70 a 74,5622.0,2454.0,3168.0
13,131.0,13127.0,75 a 79,4331.0,1810.0,2521.0
13,131.0,13127.0,80 a 84,3079.0,1163.0,1916.0
13,131.0,13127.0,85 o más,2571.0,708.0,1863.0
13,131.0,13128.0,0 a 4,7406.0,3654.0,3752.0
13,131.0,13128.0,5 a 9,9693.0,4984.0,4709.0
13,131.0,13128.0,10 a 14,10604.0,5469.0,5135.0
13,131.0,13128.0,15 a 19,10387.0,5339.0,5048.0
13,131.0,13128.0,20 a 24,10588.0,5406.0,5182.0
13,131.0,13128.0,25 a 29,10918.0,5431.0,5487.0
13,131.0,13128.0,30 a 34,11068.0,5646.0,5422.0
13,131.0,13128.0,35 a 39,10096.0,5015.0,5081.0
13,131.0,13128.0,40 a 44,9910.0,4840.0,5070.0
13,131.0,13128.0,45 a 49,9231.0,4412.0,4819.0
13,131.0,13128.0,50 a 54,9474.0,4594.0,4880.0
13,131.0,13128.0,55 a 59,8129.0,3847.0,4282.0
13,131.0,13128.0,60 a 64,7730.0,3580.0,4150.0
13,131.0,13128.0,65 a 69,6282.0,2817.0,3465.0
13,131.0,13128.0,70 a 74,4778.0,2087.0,2691.0
13,131.0,13128.0,75 a 79,3619.0,1587.0,2032.0
13,131.0,13128.0,80 a 84,2189.0,798.0,1391.0
13,131.0,13128.0,85 o más,1520.0,479.0,1041.0
13,131.0,13129.0,0 a 4,4002.0,2068.0,1934.0
13,131.0,13129.0,5 a 9,5256.0,2624.0,2632.0
13,131.0,13129.0,10 a 14,5594.0,2833.0,2761.0
