Periodo,Comuna,Cantidad_40%,Cantidad_41-50%,Cantidad_51-60%,Cantidad_61-70,Cantidad_71-80%,Cantidad_81-90%,Cantidad_91-100%,Totales_por_comuna
202309,7305,7307,997,754,603,619,707,212,11199
202309,7308,18778,2915,2493,2026,2164,2360,672,31408
202309,7401,59407,8268,6940,6106,6661,9752,3804,100938
202309,7403,24186,2934,2308,1933,1789,1929,588,35667
202309,7404,31033,3650,2705,2451,2513,3666,1272,47290
202309,7407,11613,1588,1346,1057,1114,1231,521,18470
202309,8101,79629,16026,15498,15153,17493,31263,13659,188721
202309,7405,16322,1813,1383,1169,1217,1372,380,23656
202309,7406,30848,4076,3146,2639,3150,3814,1227,48900
202309,7202,6809,804,550,421,437,538,211,9770
202309,7306,10996,1417,1242,1057,1040,1424,379,17555
202309,7309,3009,444,290,231,242,312,104,4632
202309,7408,14378,1696,1349,1086,1106,1219,429,21263
202309,7203,6065,839,574,500,401,727,229,9335
202309,7307,11673,1913,1573,1311,1290,1406,425,19591
202309,10101,126113,20525,18739,18043,21757,33958,13413,252548
202309,9201,30135,4735,4224,3539,4009,5278,2131,54051
202309,9112,51741,6967,5370,4500,4563,5601,1918,80660
202309,9207,6976,692,431,360,439,470,183,9551
202309,9115,20628,2758,2408,2104,2013,3394,1100,34405
202309,9120,43933,5337,4411,4022,4168,6365,2366,70602
202309,9209,7003,1106,842,732,809,887,299,11678
202309,9210,13636,1455,1184,912,962,1294,518,19961
202309,9118,7972,603,490,390,432,539,189,10615
202309,9119,21222,2495,1989,1682,1997,2221,728,32334
202309,9203,13244,1402,1331,986,1091,1385,514,19953
202309,9204,7401,634,512,353,369,448,147,9864
202309,9208,9739,784,571,484,640,784,315,13317
202309,10102,20845,3475,3013,2494,2754,3124,1023,36728
202309,9202,17263,2079,1565,1307,1607,1831,655,26307
202309,9116,11657,726,522,357,382,483,154,14281
202309,9117,13640,877,645,480,502,592,232,16968
202309,9211,21290,3111,2533,2102,2361,3006,1110,35513
202309,9113,5230,712,604,389,314,336,127,7712
202309,9205,9636,538,422,392,531,611,295,12425
202309,10103,2998,302,235,213,280,420,165,4613
202309,10104,8246,1151,850,655,641,794,256,12593
202309,9114,18037,2336,2028,1565,1660,2065,699,28390
202309,9121,11299,855,698,520,528,566,153,14619
202309,9206,5503,605,527,350,400,452,181,8018
202309,8305,19454,2447,1996,1645,2048,2193,715,30498
202309,8303,18844,2527,2138,1990,2250,2744,990,31483
202309,8304,12555,2042,2006,1708,2115,2903,987,24316
202309,8313,14828,1936,1625,1370,1480,1830,588,23657
202309,8306,14015,2322,2225,1786,2391,3030,1086,26855
202309,8307,6931,885,776,717,854,960,363,11486
202309,8309,6426,853,767,685,657,679,237,10304
202309,8311,9443,1176,1108,841,933,1124,419,15044
202309,8312,10479,1289,1224,964,1104,1426,484,16970
202309,9101,137314,22294,19402,18056,20560,34335,14644,266605
202309,9102,19751,1633,1254,937,964,1153,383,26075
202309,9104,7655,551,417,341,401,450,198,10013
202309,9105,18551,2423,1854,1270,1389,1374,471,27332
202309,9109,17636,1990,1747,1243,1423,1529,595,26163
202309,9103,15143,1549,1166,871,900,1097,355,21081
202309,9108,26762,3711,2882,2577,2660,3506,1089,43187
202309,8308,3138,378,232,211,274,334,103,4670
202309,8310,2233,294,349,201,290,411,139,3917
202309,9106,10609,911,722,436,481,458,159,13776
202309,9111,24367,2857,2276,1666,1659,1920,604,35349
202309,8302,2851,350,282,232,288,357,151,4511
202309,8314,5741,291,305,201,255,274,107,7174
202309,9107,10386,1202,963,763,882,1125,321,15642
202309,9110,5985,500,381,253,315,398,163,7995
202309,13103,81200,11933,10808,9361,10355,12267,3553,139477
202309,11303,312,49,36,33,33,90,29,582
202309,11401,3223,427,440,292,413,515,279,5589
202309,10307,7711,1121,776,644,620,707,183,11762
202309,10105,13297,1860,1606,1440,1433,2002,696,22334
202309,12302,119,46,41,46,66,94,55,467
202309,12303,33,10,24,21,28,20,17,153
202309,12401,11795,2113,2122,1954,2435,3338,1660,25417
202309,13104,61791,11203,10707,9328,10957,15371,4507,123864
202309,11201,13252,1859,1911,1801,2040,3064,1652,25579
202309,11202,3218,462,479,370,468,712,360,6069
202309,10403,7041,698,619,595,626,858,394,10831
202309,11402,1935,254,222,140,183,255,102,3091
202309,12101,47433,10128,10154,10561,13283,21146,8646,121351
202309,11101,28836,4603,4359,3909,4571,7682,4583,58543
202309,11102,526,88,76,55,66,92,35,938
202309,12102,46,20,27,27,30,51,16,217
202309,12402,40,26,37,23,31,77,35,269
202309,13101,127048,23519,26473,28672,36352,67099,35388,344551
202309,13102,38056,6900,6091,5493,6508,10778,3647,77473
202309,10401,2513,451,389,352,349,458,243,4755
202309,10404,1038,151,143,145,152,246,97,1972
202309,12103,37,11,14,24,26,47,16,175
202309,12104,110,30,33,30,34,64,36,337
202309,13105,88768,13449,11972,10410,11873,15516,4671,156659
202309,11203,1032,142,155,125,86,158,93,1791
202309,11301,1818,308,328,273,310,432,223,3692
202309,12201,564,109,105,165,291,413,284,1931
202309,12301,2394,420,564,539,853,1200,727,6697
202309,10402,1580,287,241,287,227,322,164,3108
202309,10306,7517,621,406,273,327,386,131,9661
202309,11302,315,94,60,68,76,109,117,839
202309,10201,23166,4218,4030,3810,4121,6241,3111,48697
202309,10202,25423,3798,3192,2877,2929,4160,1385,43764
202309,10106,12210,1459,1005,931,940,1357,421,18323
202309,10107,9871,1711,1567,1323,1497,1950,620,18539
202309,10109,20414,3716,3258,3209,3368,7389,3116,44470
202309,10206,2474,346,299,190,281,304,124,4018
202309,10203,8978,1339,1307,1104,1203,1586,492,16009
202309,10204,2255,339,327,271,282,400,159,4033
202309,10205,9853,1399,1066,1099,1096,1515,469,16497
202309,10301,81993,14193,12383,10966,12000,17971,6579,156085
202309,10208,16157,2496,2546,2222,2299,2999,1111,29830
202309,10209,5626,690,598,553,605,756,242,9070
202309,10210,5086,630,493,398,464,635,273,7979
202309,10302,5769,883,703,522,566,761,215,9419
202309,10305,9462,1342,1093,823,946,1111,334,15111
202309,10207,3873,416,350,337,397,434,159,5966
202309,10303,12868,1974,1487,1233,1186,1530,467,20745
202309,10108,10930,1055,838,720,831,1242,413,16029
202309,10304,7246,1162,975,744,733,773,180,11813
202309,13201,245504,44400,40936,38326,46952,80333,26385,522836
202309,13128,76209,12985,11543,10242,11662,16134,4625,143400
202309,13129,52602,7979,7454,6583,7950,12461,4397,99426
202309,13122,103589,17252,15710,14075,15279,28866,10189,204960
202309,13123,13940,3586,3582,4519,5181,20421,13287,64516
202309,13121,56401,9798,8224,6846,7688,10582,3183,102722
202309,13126,57426,10447,10085,9385,10833,16621,5617,120414
202309,13125,84960,16600,15630,15006,18892,33547,10681,195316
202309,13127,82182,13392,12414,11737,12463,18326,5995,156509
202309,13124,107127,18649,16520,15322,18478,31050,10493,217639
202309,13130,40096,7529,7873,8469,10865,26151,12910,113893
202309,13131,50343,7473,6343,5461,6186,7635,2243,85684
202309,13132,3386,1030,1128,1343,1467,10585,5408,24347
202309,13107,37213,6157,5657,5102,5897,15026,7314,82366
202309,13108,47869,9107,9289,9029,10366,14993,5219,105872
202309,13106,74945,13598,13416,12664,15231,22713,8486,161053
202309,13112,112626,16641,14385,11388,11951,12496,3037,182524
202309,13109,38605,7058,6803,6575,8278,14817,5067,87203
202309,13110,139685,27450,26066,25395,29735,60089,22533,330953
202309,13111,65836,11173,9697,8337,9172,11786,3499,119500
202309,13117,50185,8773,7991,6725,7738,10492,3125,95029
202309,13114,30063,8080,8044,9905,10990,51186,36325,154593
202309,13115,17781,3681,3473,3487,3435,9842,4259,45958
202309,13118,42417,8690,8377,7951,9974,21170,8714,107293
202309,13120,37303,9175,9525,10634,12504,43056,24466,146663
202309,13113,17179,3682,3859,3825,4486,14658,6266,53955
202309,13116,58570,8502,7447,6132,6830,8011,1964,97456
202309,13119,188225,39238,37504,36070,44828,88747,31210,465822
202309,16104,9760,940,650,593,585,861,259,13648
202309,15201,1051,150,119,68,102,128,70,1688
202309,15202,420,41,14,23,33,12,5,550
202309,14105,5097,679,468,457,547,543,173,7964
202309,14102,3777,470,398,306,382,481,178,5992
202309,14103,12959,1362,1154,1034,1113,1502,536,19660
202309,14104,13719,1903,1568,1198,1289,1406,506,21589
202309,16105,6097,716,589,528,554,618,206,9308
202309,15101,130247,15734,16053,13664,16719,26202,10918,229537
202309,14203,8936,873,680,514,582,634,215,12434
202309,16101,95449,15622,14403,12813,14401,21457,8865,183010
202309,16106,9213,982,735,672,672,1008,388,13670
202309,16109,11491,1654,1396,1208,1455,1947,681,19832
202309,14107,14440,1886,1469,1243,1247,1574,532,22391
202309,16102,14301,2119,1826,1627,1597,1916,706,24092
202309,16103,19851,2939,2689,2167,2442,2837,1019,33944
202309,14106,16244,1779,1556,1294,1746,1876,590,25085
202309,16107,13891,1609,1290,1065,1090,1534,472,20951
202309,16108,13280,1206,871,780,748,976,354,18215
202309,14201,23456,3278,2885,2318,2453,3614,1291,39295
202309,14202,11613,1429,989,848,810,975,369,17033
202309,14204,20189,2980,2477,2018,2089,2588,882,33223
202309,15102,659,70,97,59,38,99,39,1061
202309,14108,27467,3079,2447,1925,1798,2366,952,40034
202309,13202,11720,2058,1939,1658,1840,4049,1332,24596
202309,13401,150314,24493,21920,19918,23384,36693,12025,288747
202309,13203,8348,1319,1168,1022,1272,2278,784,16191
202309,13302,54186,7590,6614,6483,7990,16675,5453,104991
202309,13303,9620,1523,1314,1194,1492,2882,1026,19051
202309,13501,76880,11117,9465,8328,8776,13275,4635,132476
202309,13402,52401,8073,7146,6400,8288,14605,5174,102087
202309,13404,43020,6455,5500,5038,5518,8511,2482,76524
202309,13601,39067,5855,5105,4631,5632,9910,3173,73373
202309,13503,20116,2754,2274,2017,2236,4046,1378,34821
202309,13603,19758,2938,2515,2248,2464,3950,1248,35121
202309,14101,78661,12958,12215,11087,13008,20856,8725,157510
202309,13301,62403,8978,7617,6980,8164,17313,6675,118130
202309,13403,11125,1885,1600,1463,1539,2921,956,21489
202309,13504,8890,1398,1023,910,1029,1617,503,15370
202309,13505,6454,942,738,574,583,948,265,10504
202309,13602,22190,2962,2561,2170,2686,3687,1137,37393
202309,13604,33597,5627,5200,4660,5655,10364,3530,68633
202309,13605,40803,7510,6844,6303,7023,12827,4240,85550
202309,13502,3690,586,503,393,510,1213,453,7348
202309,16304,3952,371,300,248,291,369,161,5692
202309,16206,4487,580,466,324,352,509,175,6893
202309,16207,3970,462,388,368,333,409,129,6059
202309,16301,35119,4771,3691,3298,3619,4467,1642,56607
202309,16302,20065,2214,1713,1343,1378,1825,533,29071
202309,16205,4059,381,359,223,230,257,70,5579
202309,16305,10250,1292,1030,873,839,1034,295,15613
202309,16201,7854,980,778,514,688,926,280,12020
202309,16202,3873,373,307,256,258,433,132,5632
202309,16203,9620,1663,1451,1079,1174,1379,377,16743
202309,16204,4426,370,236,282,249,301,123,5987
202309,16303,9098,954,751,572,616,805,230,13026
20250801,1101,81900,13063,12032,12670,15063,24221,10534,169483
20250801,1107,78638,10031,8293,7758,9181,10867,4257,129025
20250801,1401,9794,1268,1156,1226,1362,1766,819,17391
20250801,2101,138106,26668,24698,26240,32575,58964,24755,332006
20250801,1405,4082,659,574,543,524,731,298,7411
20250801,1402,1213,74,79,42,84,75,24,1591
20250801,1403,969,111,59,37,53,170,72,1471
20250801,1404,2240,250,193,153,148,224,81,3289
20250801,2201,63988,11231,10192,11024,14638,27951,11856,150880
20250801,2104,6816,1140,887,819,890,1314,555,12421
20250801,2102,7052,1244,1175,1258,1452,1999,848,15028
20250801,2103,833,161,155,136,150,249,204,1888
20250801,2301,14919,2039,1619,1612,1768,3026,1314,26297
20250801,2302,1841,350,345,346,524,868,337,4611
20250801,3101,82965,10971,9745,10313,12793,21435,9658,157880
20250801,2202,130,13,18,15,35,29,22,262
20250801,2203,5575,936,749,813,1024,1360,678,11135
20250801,3103,8825,1054,877,928,1023,1552,709,14968
20250801,3201,7639,1135,836,811,1056,1463,567,13507
20250801,3102,12888,1687,1381,1434,1578,2170,1004,22142
20250801,3302,3559,431,294,251,254,334,142,5265
20250801,3303,4906,764,496,502,486,661,242,8057
20250801,3202,4902,897,802,1056,1356,2064,765,11842
20250801,3301,30581,4087,3409,3495,4382,6706,2798,55458
20250801,4101,111730,17535,14177,14664,16238,28542,9919,212805
20250801,3304,6648,929,747,717,901,1300,623,11865
20250801,4102,140490,19424,15875,15730,16735,24482,9042,241778
20250801,4103,7343,1000,854,687,837,1312,475,12508
20250801,4106,19504,2353,1831,1747,1869,2069,686,30059
20250801,4104,4111,438,225,265,284,375,153,5851
20250801,4105,3806,414,329,356,312,329,126,5672
20250801,4201,18884,2876,2270,2309,2547,3469,1464,33819
20250801,4202,7350,771,512,509,565,649,273,10629
20250801,4204,16599,2571,2303,2069,2441,3551,1554,31088
20250801,4203,16071,2142,1473,1422,1338,1839,749,25034
20250801,4301,70784,9673,7798,7298,7549,9734,3494,116330
20250801,4303,22043,2593,1973,1780,1658,1931,658,32636
20250801,4302,9694,990,814,647,703,866,294,14008
20250801,4304,8430,937,694,603,701,935,314,12614
20250801,4305,3324,346,295,206,185,313,124,4793
20250801,5109,151553,25505,22712,22314,23026,34665,12732,292507
20250801,5101,163679,23340,19822,19931,20890,27646,9701,285009
20250801,5103,17879,2959,2571,2847,2970,6194,2538,37958
20250801,5105,15257,2207,1436,1497,1344,2022,706,24469
20250801,5102,16570,2599,2105,2202,2220,2829,851,29376
20250801,5104,546,87,90,77,122,86,31,1039
20250801,5107,22890,2937,2179,2000,2067,3017,1037,36127
20250801,5402,12772,1807,1291,1108,1293,1715,705,20691
20250801,5506,12954,2009,1622,1411,1547,2382,842,22767
20250801,5601,55512,8788,6634,6233,6456,7940,2821,94384
20250801,5303,6551,863,709,622,602,1073,384,10804
20250801,5602,10131,1431,1072,1231,1130,2050,680,17725
20250801,5603,19002,2230,1460,1304,1166,1220,396,26778
20250801,5501,52572,7778,6658,6338,6599,8808,2857,91610
20250801,5701,45062,6082,4706,4937,5207,7165,2529,75688
20250801,5502,33525,4260,3314,3232,3462,4676,1566,54035
20250801,5605,13933,1768,1262,1179,1071,1382,503,21098
20250801,5304,10204,1762,1225,1239,1280,1993,682,18385
20250801,5401,25754,3555,2283,2347,2129,3024,1085,40177
20250801,5301,29836,5238,4283,4429,4845,7761,2651,59043
20250801,5503,12750,1804,1154,1106,1151,1344,422,19731
20250801,5504,10986,1795,1520,1539,1858,3432,1272,22402
20250801,5404,7217,869,605,553,619,775,259,10897
20250801,5606,5606,1318,907,886,973,1822,821,12333
20250801,5604,14298,2021,1462,1365,1254,1679,571,22650
20250801,5405,4973,962,643,762,599,993,353,9285
20250801,5403,4435,654,609,482,449,552,153,7334
20250801,5302,8969,1307,1128,1109,1265,1884,649,16311
20250801,5201,3333,687,702,635,810,1048,326,7541
20250801,6106,20933,2872,2556,2382,2683,3137,1006,35569
20250801,5704,4749,617,510,455,502,515,195,7543
20250801,5705,11704,1414,952,929,1079,1269,389,17736
20250801,5706,9722,1549,1140,857,966,1080,339,15653
20250801,6109,9417,1379,878,810,775,936,293,14488
20250801,6110,16835,2308,1843,1729,1709,2016,662,27102
20250801,5702,9532,1098,971,878,898,1158,438,14973
20250801,5703,17390,2061,1658,1659,1796,2349,799,27712
20250801,5801,78607,12970,11398,11603,12686,18339,6093,151696
20250801,5802,32561,4428,3403,3445,3512,4763,1674,53786
20250801,6101,124023,20326,17856,18897,20080,29439,10368,240989
20250801,6102,7999,1257,971,938,948,994,365,13472
20250801,6103,5190,716,423,452,446,695,235,8157
20250801,5804,66894,10692,9173,9643,9956,14217,4264,124839
20250801,6108,19874,3029,2719,3134,3935,9659,3486,45836
20250801,6105,12298,1997,1519,1526,1566,2038,621,21565
20250801,6107,18733,2501,1980,1707,1581,1899,569,28970
20250801,6111,7405,1187,959,819,901,1581,450,13302
20250801,5803,12803,1565,1199,1158,1074,1559,513,19871
20250801,6104,13327,1986,1563,1314,1341,1542,511,21584
20250801,6203,6384,813,574,479,455,666,210,9581
20250801,6204,5702,820,544,584,534,671,213,9068
20250801,6309,3160,397,309,215,260,289,84,4714
20250801,6310,25758,3484,2639,2771,2406,3397,1323,41778
20250801,6116,15724,2607,2194,2160,2063,2471,799,28018
20250801,7101,120310,17389,14262,13920,15258,21483,7882,210504
20250801,6306,8166,1351,904,779,829,933,229,13191
20250801,6307,7893,1074,817,830,782,952,283,12631
20250801,7104,3183,352,220,221,151,242,64,4433
20250801,7105,36805,4596,3620,3566,4028,4866,1639,59120
20250801,7107,6533,753,599,563,542,517,213,9720
20250801,6112,9051,1497,1159,989,1015,1099,283,15093
20250801,7102,30873,3813,2983,2878,2995,4074,1200,48816
20250801,6303,24943,3282,2338,2245,2095,2413,731,38047
20250801,6117,30285,4391,3415,3015,3006,4020,1260,49392
20250801,6201,14164,2041,1454,1386,1278,1899,600,22822
20250801,6113,13499,2007,1518,1274,1137,1408,339,21182
20250801,6114,9519,1167,836,736,778,980,326,14342
20250801,6305,12309,1634,1218,1055,983,1077,335,18611
20250801,6206,5628,649,405,316,290,432,139,7859
20250801,6301,43533,6450,5463,5334,5368,6981,2231,75360
20250801,7108,10768,1441,994,899,819,827,208,15956
20250801,6308,6265,930,504,610,468,574,187,9538
20250801,7103,7748,712,533,440,461,600,190,10684
20250801,6304,5405,714,467,412,342,467,152,7959
20250801,6115,39624,5733,4295,4127,4104,5155,1604,64642
20250801,6302,11241,1266,960,765,763,781,290,16066
20250801,6202,2891,438,283,248,257,348,96,4561
20250801,6205,5674,716,417,469,455,616,237,8584
20250801,7106,7342,893,633,580,453,616,172,10689
20250801,7406,35035,3778,2815,2465,2539,3038,963,50633
20250801,7201,31566,3437,2667,2371,2473,2966,1162,46642
20250801,7301,94617,13669,10619,10495,10533,13517,4891,158341
20250801,8101,87243,16561,13829,15128,16534,26247,10635,186177
20250801,7109,34382,3424,2676,2446,2630,3034,953,49545
20250801,7305,7897,900,626,637,458,584,168,11270
20250801,7308,20037,2969,2234,1929,1914,2067,534,31684
20250801,7302,8003,771,582,580,538,621,203,11298
20250801,7303,5005,582,393,441,396,565,189,7571
20250801,7304,31691,4816,3455,3137,2945,2978,786,49808
20250801,7403,25740,2909,1931,1686,1551,1734,480,36031
20250801,7404,32739,3368,2471,2306,2422,3130,1143,47579
20250801,7401,63524,8071,6161,6191,6248,8164,3079,101438
20250801,7402,17487,1697,1397,1259,1312,1566,499,25217
20250801,7408,15709,1713,1195,1036,966,1062,310,21991
20250801,7405,17091,1764,1204,1161,1105,1103,348,23776
20250801,7202,7177,735,418,469,374,486,175,9834
20250801,7306,11705,1547,1208,1067,934,1151,353,17965
20250801,7309,3155,403,277,231,196,328,107,4697
20250801,7110,7815,990,683,663,646,634,187,11618
20250801,8109,10894,1197,949,864,998,908,313,16123
20250801,8102,71113,11110,9067,8108,8787,9928,2995,121108
20250801,7203,6587,845,459,467,425,671,212,9666
20250801,7307,12487,1966,1311,1183,1141,1105,366,19559
20250801,7407,12878,1551,1077,977,958,1071,369,18881
20250801,8201,18172,2093,1636,1412,1413,1721,660,27107
20250801,8206,17429,1916,1588,1169,1414,1557,451,25524
20250801,8207,9350,661,479,390,444,466,178,11968
20250801,8203,27280,2377,1687,1723,1678,2122,757,37624
20250801,8204,4703,437,383,305,285,343,112,6568
20250801,8110,70651,12714,11236,11429,12972,17534,5598,142134
20250801,8111,35791,4685,3770,3647,4003,4572,1480,57948
20250801,8104,8663,1043,669,580,603,769,234,12561
20250801,8105,17644,2398,1850,1700,1529,1677,419,27217
20250801,8205,20138,3170,2698,2319,2279,2211,660,33475
20250801,8202,23669,2945,2503,2345,2729,3342,1170,38703
20250801,8107,28402,4418,3473,3399,3721,4274,1361,49048
20250801,8103,40906,6877,5683,5658,6254,8538,3012,76928
20250801,8112,46419,8354,6963,7207,7815,9846,3236,89840
20250801,8301,123397,17861,13925,14490,15954,20422,7229,213278
20250801,8106,27130,4567,3656,3094,3027,2852,768,45094
20250801,8108,60534,10109,8112,8620,9386,15909,5647,118317
20250801,9103,16019,1489,965,884,860,937,306,21460
20250801,8303,20598,2457,1951,1854,1918,2246,719,31743
20250801,9110,6346,465,389,311,328,354,143,8336
20250801,9111,26328,2441,1746,1557,1443,1535,498,35548
20250801,8306,15974,2284,1727,1716,1904,2232,728,26565
20250801,8307,7999,743,637,695,709,781,235,11799
20250801,8309,7099,797,616,516,559,534,149,10270
20250801,8304,14289,2348,1548,1609,1808,2108,640,24350
20250801,8305,20915,2198,1584,1509,1739,1750,462,30157
