Código región,Código provincia,Código comuna,Grupos de edad,Años de escolaridad promedio
7,73.0,7307.0,50 a 54,9.1
7,73.0,7307.0,55 a 59,8.3
7,73.0,7307.0,60 a 64,7.6
7,73.0,7307.0,65 a 69,7.2
7,73.0,7307.0,70 a 74,5.8
7,73.0,7307.0,75 a 79,4.9
7,73.0,7307.0,80 a 84,4.1
7,73.0,7307.0,85 o más,3.4
7,73.0,7308.0,0 a 4,0
7,73.0,7308.0,5 a 9,1.5
7,73.0,7308.0,10 a 14,6.2
7,73.0,7308.0,15 a 19,10.5
7,73.0,7308.0,20 a 24,12.8
7,73.0,7308.0,25 a 29,13
7,73.0,7308.0,30 a 34,12.6
7,73.0,7308.0,35 a 39,12
7,73.0,7308.0,40 a 44,11.3
7,73.0,7308.0,45 a 49,10.2
7,73.0,7308.0,50 a 54,9.4
7,73.0,7308.0,55 a 59,8.4
7,73.0,7308.0,60 a 64,7.9
7,73.0,7308.0,65 a 69,7.6
7,73.0,7308.0,70 a 74,6.1
7,73.0,7308.0,75 a 79,5.1
7,73.0,7308.0,80 a 84,4.4
7,73.0,7308.0,85 o más,3.9
7,73.0,7309.0,0 a 4,0
7,73.0,7309.0,5 a 9,1.4
7,73.0,7309.0,10 a 14,6.4
7,73.0,7309.0,15 a 19,10.4
7,73.0,7309.0,20 a 24,13.3
7,73.0,7309.0,25 a 29,14.1
7,73.0,7309.0,30 a 34,13.5
7,73.0,7309.0,35 a 39,13
7,73.0,7309.0,40 a 44,11.9
7,73.0,7309.0,45 a 49,10.6
7,73.0,7309.0,50 a 54,9.9
7,73.0,7309.0,55 a 59,9.1
7,73.0,7309.0,60 a 64,8.7
7,73.0,7309.0,65 a 69,8.1
7,73.0,7309.0,70 a 74,7.4
7,73.0,7309.0,75 a 79,5.9
7,73.0,7309.0,80 a 84,5.5
7,73.0,7309.0,85 o más,5.3
7,74.0,7401.0,0 a 4,0
7,74.0,7401.0,5 a 9,1.5
7,74.0,7401.0,10 a 14,6
7,74.0,7401.0,15 a 19,10.4
7,74.0,7401.0,20 a 24,13
7,74.0,7401.0,25 a 29,13.6
7,74.0,7401.0,30 a 34,13.7
7,74.0,7401.0,35 a 39,13.2
7,74.0,7401.0,40 a 44,12.6
7,74.0,7401.0,45 a 49,11.8
7,74.0,7401.0,50 a 54,11.1
7,74.0,7401.0,55 a 59,10.4
7,74.0,7401.0,60 a 64,10
7,74.0,7401.0,65 a 69,9.6
7,74.0,7401.0,70 a 74,9
7,74.0,7401.0,75 a 79,8
7,74.0,7401.0,80 a 84,7.1
7,74.0,7401.0,85 o más,6.6
7,74.0,7402.0,0 a 4,0
7,74.0,7402.0,5 a 9,1.5
7,74.0,7402.0,10 a 14,6.1
7,74.0,7402.0,15 a 19,10.6
7,74.0,7402.0,20 a 24,12.7
7,74.0,7402.0,25 a 29,13.1
7,74.0,7402.0,30 a 34,12.6
7,74.0,7402.0,35 a 39,12.4
7,74.0,7402.0,40 a 44,11.3
7,74.0,7402.0,45 a 49,10.4
7,74.0,7402.0,50 a 54,9.9
7,74.0,7402.0,55 a 59,9.1
7,74.0,7402.0,60 a 64,8.5
7,74.0,7402.0,65 a 69,7.8
7,74.0,7402.0,70 a 74,6.8
7,74.0,7402.0,75 a 79,5.8
7,74.0,7402.0,80 a 84,5.1
7,74.0,7402.0,85 o más,4.5
7,74.0,7403.0,0 a 4,0
7,74.0,7403.0,5 a 9,1.6
7,74.0,7403.0,10 a 14,6.1
7,74.0,7403.0,15 a 19,10.6
7,74.0,7403.0,20 a 24,12.7
7,74.0,7403.0,25 a 29,12.8
7,74.0,7403.0,30 a 34,12.2
7,74.0,7403.0,35 a 39,11.5
7,74.0,7403.0,40 a 44,10.6
7,74.0,7403.0,45 a 49,9.6
7,74.0,7403.0,50 a 54,9.1
7,74.0,7403.0,55 a 59,8.1
7,74.0,7403.0,60 a 64,7.6
7,74.0,7403.0,65 a 69,7.3
7,74.0,7403.0,70 a 74,6.2
7,74.0,7403.0,75 a 79,5.2
7,74.0,7403.0,80 a 84,4.1
7,74.0,7403.0,85 o más,3.8
7,74.0,7404.0,0 a 4,0
7,74.0,7404.0,5 a 9,1.5
7,74.0,7404.0,10 a 14,6
7,74.0,7404.0,15 a 19,10.4
7,74.0,7404.0,20 a 24,13
7,74.0,7404.0,25 a 29,13.4
7,74.0,7404.0,30 a 34,13
7,74.0,7404.0,35 a 39,12.6
7,74.0,7404.0,40 a 44,11.9
7,74.0,7404.0,45 a 49,11
7,74.0,7404.0,50 a 54,10.2
7,74.0,7404.0,55 a 59,9.5
7,74.0,7404.0,60 a 64,8.9
7,74.0,7404.0,65 a 69,8.7
7,74.0,7404.0,70 a 74,7.8
7,74.0,7404.0,75 a 79,6.6
7,74.0,7404.0,80 a 84,5.7
7,74.0,7404.0,85 o más,5.2
7,74.0,7405.0,0 a 4,0
7,74.0,7405.0,5 a 9,1.5
7,74.0,7405.0,10 a 14,6.2
7,74.0,7405.0,15 a 19,10.4
7,74.0,7405.0,20 a 24,12.5
7,74.0,7405.0,25 a 29,12.9
7,74.0,7405.0,30 a 34,12.5
7,74.0,7405.0,35 a 39,11.8
7,74.0,7405.0,40 a 44,10.8
7,74.0,7405.0,45 a 49,9.9
7,74.0,7405.0,50 a 54,9.3
7,74.0,7405.0,55 a 59,8.6
7,74.0,7405.0,60 a 64,7.8
7,74.0,7405.0,65 a 69,7.5
7,74.0,7405.0,70 a 74,6.5
7,74.0,7405.0,75 a 79,5.2
7,74.0,7405.0,80 a 84,4.4
7,74.0,7405.0,85 o más,3.9
7,74.0,7406.0,0 a 4,0
7,74.0,7406.0,5 a 9,1.5
7,74.0,7406.0,10 a 14,6
7,74.0,7406.0,15 a 19,10.5
7,74.0,7406.0,20 a 24,13
7,74.0,7406.0,25 a 29,13.2
7,74.0,7406.0,30 a 34,12.8
7,74.0,7406.0,35 a 39,12.4
7,74.0,7406.0,40 a 44,11.6
7,74.0,7406.0,45 a 49,10.9
7,74.0,7406.0,50 a 54,10.1
7,74.0,7406.0,55 a 59,9.4
7,74.0,7406.0,60 a 64,8.7
7,74.0,7406.0,65 a 69,8.6
7,74.0,7406.0,70 a 74,7.6
7,74.0,7406.0,75 a 79,6.1
7,74.0,7406.0,80 a 84,5.6
7,74.0,7406.0,85 o más,5.2
7,74.0,7407.0,0 a 4,0
7,74.0,7407.0,5 a 9,1.5
7,74.0,7407.0,10 a 14,6
7,74.0,7407.0,15 a 19,10.6
7,74.0,7407.0,20 a 24,12.9
7,74.0,7407.0,25 a 29,12.9
7,74.0,7407.0,30 a 34,12.7
7,74.0,7407.0,35 a 39,12.2
7,74.0,7407.0,40 a 44,11.8
7,74.0,7407.0,45 a 49,10.5
7,74.0,7407.0,50 a 54,9.8
7,74.0,7407.0,55 a 59,8.9
7,74.0,7407.0,60 a 64,8.6
7,74.0,7407.0,65 a 69,8.2
7,74.0,7407.0,70 a 74,7.2
7,74.0,7407.0,75 a 79,6.4
7,74.0,7407.0,80 a 84,5.7
7,74.0,7407.0,85 o más,5.1
7,74.0,7408.0,0 a 4,0
7,74.0,7408.0,5 a 9,1.5
7,74.0,7408.0,10 a 14,6.2
7,74.0,7408.0,15 a 19,10.5
7,74.0,7408.0,20 a 24,12.6
7,74.0,7408.0,25 a 29,12.6
7,74.0,7408.0,30 a 34,12.3
7,74.0,7408.0,35 a 39,11.6
7,74.0,7408.0,40 a 44,10.5
7,74.0,7408.0,45 a 49,9.8
7,74.0,7408.0,50 a 54,8.8
7,74.0,7408.0,55 a 59,8.2
7,74.0,7408.0,60 a 64,7.6
7,74.0,7408.0,65 a 69,7.5
7,74.0,7408.0,70 a 74,6
7,74.0,7408.0,75 a 79,5.1
7,74.0,7408.0,80 a 84,4.6
7,74.0,7408.0,85 o más,4.4
16,161.0,16101.0,0 a 4,0
16,161.0,16101.0,5 a 9,1.4
16,161.0,16101.0,10 a 14,6
16,161.0,16101.0,15 a 19,10.6
16,161.0,16101.0,20 a 24,13.5
16,161.0,16101.0,25 a 29,14.3
16,161.0,16101.0,30 a 34,14.3
16,161.0,16101.0,35 a 39,14.1
16,161.0,16101.0,40 a 44,13.5
16,161.0,16101.0,45 a 49,12.9
16,161.0,16101.0,50 a 54,12.1
16,161.0,16101.0,55 a 59,11.4
16,161.0,16101.0,60 a 64,10.7
16,161.0,16101.0,65 a 69,10.5
16,161.0,16101.0,70 a 74,10
16,161.0,16101.0,75 a 79,8.9
16,161.0,16101.0,80 a 84,8.2
16,161.0,16101.0,85 o más,7.4
16,161.0,16102.0,0 a 4,0
16,161.0,16102.0,5 a 9,1.6
16,161.0,16102.0,10 a 14,6.2
16,161.0,16102.0,15 a 19,10.7
16,161.0,16102.0,20 a 24,13.2
16,161.0,16102.0,25 a 29,13.4
16,161.0,16102.0,30 a 34,12.9
16,161.0,16102.0,35 a 39,12.5
16,161.0,16102.0,40 a 44,11.6
16,161.0,16102.0,45 a 49,10.8
16,161.0,16102.0,50 a 54,10.1
16,161.0,16102.0,55 a 59,9.5
16,161.0,16102.0,60 a 64,9
16,161.0,16102.0,65 a 69,8.9
16,161.0,16102.0,70 a 74,8
16,161.0,16102.0,75 a 79,6.6
16,161.0,16102.0,80 a 84,5.7
16,161.0,16102.0,85 o más,4.7
16,161.0,16103.0,0 a 4,0
16,161.0,16103.0,5 a 9,1.5
16,161.0,16103.0,10 a 14,6.2
16,161.0,16103.0,15 a 19,10.7
16,161.0,16103.0,20 a 24,13.3
16,161.0,16103.0,25 a 29,13.9
16,161.0,16103.0,30 a 34,13.6
16,161.0,16103.0,35 a 39,13.2
16,161.0,16103.0,40 a 44,12.6
16,161.0,16103.0,45 a 49,11.7
16,161.0,16103.0,50 a 54,11.2
16,161.0,16103.0,55 a 59,10.4
16,161.0,16103.0,60 a 64,9.9
16,161.0,16103.0,65 a 69,9.5
16,161.0,16103.0,70 a 74,8.8
16,161.0,16103.0,75 a 79,7.8
16,161.0,16103.0,80 a 84,6.9
16,161.0,16103.0,85 o más,6.4
16,161.0,16104.0,0 a 4,0
16,161.0,16104.0,5 a 9,1.5
16,161.0,16104.0,10 a 14,6.2
16,161.0,16104.0,15 a 19,10.7
16,161.0,16104.0,20 a 24,12.9
16,161.0,16104.0,25 a 29,13.1
16,161.0,16104.0,30 a 34,12.8
16,161.0,16104.0,35 a 39,11.7
16,161.0,16104.0,40 a 44,10.8
16,161.0,16104.0,45 a 49,9.9
16,161.0,16104.0,50 a 54,9.3
16,161.0,16104.0,55 a 59,8.7
16,161.0,16104.0,60 a 64,8.2
16,161.0,16104.0,65 a 69,7.8
16,161.0,16104.0,70 a 74,6.6
16,161.0,16104.0,75 a 79,5.1
16,161.0,16104.0,80 a 84,3.8
16,161.0,16104.0,85 o más,3.7
16,161.0,16105.0,0 a 4,0
16,161.0,16105.0,5 a 9,1.5
16,161.0,16105.0,10 a 14,6.3
16,161.0,16105.0,15 a 19,10.7
16,161.0,16105.0,20 a 24,12.8
16,161.0,16105.0,25 a 29,13.1
16,161.0,16105.0,30 a 34,12.9
16,161.0,16105.0,35 a 39,12.2
16,161.0,16105.0,40 a 44,11.4
16,161.0,16105.0,45 a 49,10
16,161.0,16105.0,50 a 54,9.4
16,161.0,16105.0,55 a 59,8.7
16,161.0,16105.0,60 a 64,8.3
16,161.0,16105.0,65 a 69,7.5
16,161.0,16105.0,70 a 74,6.6
16,161.0,16105.0,75 a 79,5.1
16,161.0,16105.0,80 a 84,4
16,161.0,16105.0,85 o más,3.3
16,161.0,16106.0,0 a 4,0
16,161.0,16106.0,5 a 9,1.6
16,161.0,16106.0,10 a 14,6.3
16,161.0,16106.0,15 a 19,10.8
16,161.0,16106.0,20 a 24,13
16,161.0,16106.0,25 a 29,13.1
16,161.0,16106.0,30 a 34,12.9
16,161.0,16106.0,35 a 39,12.5
16,161.0,16106.0,40 a 44,11.3
16,161.0,16106.0,45 a 49,10.8
16,161.0,16106.0,50 a 54,10.1
16,161.0,16106.0,55 a 59,9.6
16,161.0,16106.0,60 a 64,9.1
16,161.0,16106.0,65 a 69,8.7
16,161.0,16106.0,70 a 74,8
16,161.0,16106.0,75 a 79,7
16,161.0,16106.0,80 a 84,6.1
16,161.0,16106.0,85 o más,5.1
16,161.0,16107.0,0 a 4,0
16,161.0,16107.0,5 a 9,1.4
16,161.0,16107.0,10 a 14,6.1
16,161.0,16107.0,15 a 19,10.5
16,161.0,16107.0,20 a 24,13
16,161.0,16107.0,25 a 29,13.4
16,161.0,16107.0,30 a 34,13
16,161.0,16107.0,35 a 39,12.5
16,161.0,16107.0,40 a 44,11.5
16,161.0,16107.0,45 a 49,10.9
16,161.0,16107.0,50 a 54,9.9
16,161.0,16107.0,55 a 59,9.2
16,161.0,16107.0,60 a 64,8.8
16,161.0,16107.0,65 a 69,9
16,161.0,16107.0,70 a 74,8.1
16,161.0,16107.0,75 a 79,6.9
16,161.0,16107.0,80 a 84,6.2
16,161.0,16107.0,85 o más,5.4
16,161.0,16108.0,0 a 4,0
16,161.0,16108.0,5 a 9,1.5
16,161.0,16108.0,10 a 14,6.2
16,161.0,16108.0,15 a 19,10.7
16,161.0,16108.0,20 a 24,13
16,161.0,16108.0,25 a 29,13
16,161.0,16108.0,30 a 34,12.7
16,161.0,16108.0,35 a 39,12
16,161.0,16108.0,40 a 44,11
16,161.0,16108.0,45 a 49,10
16,161.0,16108.0,50 a 54,9.4
16,161.0,16108.0,55 a 59,8.6
16,161.0,16108.0,60 a 64,7.9
16,161.0,16108.0,65 a 69,7.7
16,161.0,16108.0,70 a 74,6.9
16,161.0,16108.0,75 a 79,5.2
16,161.0,16108.0,80 a 84,4.9
16,161.0,16108.0,85 o más,3.9
16,161.0,16109.0,0 a 4,0
16,161.0,16109.0,5 a 9,1.5
16,161.0,16109.0,10 a 14,6.1
16,161.0,16109.0,15 a 19,10.7
16,161.0,16109.0,20 a 24,13.1
16,161.0,16109.0,25 a 29,13.6
16,161.0,16109.0,30 a 34,13.1
16,161.0,16109.0,35 a 39,12.7
16,161.0,16109.0,40 a 44,11.9
16,161.0,16109.0,45 a 49,11.2
16,161.0,16109.0,50 a 54,10.7
16,161.0,16109.0,55 a 59,9.9
16,161.0,16109.0,60 a 64,9.4
16,161.0,16109.0,65 a 69,8.8
16,161.0,16109.0,70 a 74,7.4
16,161.0,16109.0,75 a 79,6.1
16,161.0,16109.0,80 a 84,5.5
16,161.0,16109.0,85 o más,4.5
16,162.0,16201.0,0 a 4,0
16,162.0,16201.0,5 a 9,1.5
16,162.0,16201.0,10 a 14,6.1
16,162.0,16201.0,15 a 19,10.6
16,162.0,16201.0,20 a 24,13.4
16,162.0,16201.0,25 a 29,13.7
16,162.0,16201.0,30 a 34,13
16,162.0,16201.0,35 a 39,12.7
16,162.0,16201.0,40 a 44,11.6
16,162.0,16201.0,45 a 49,10.4
16,162.0,16201.0,50 a 54,9.7
16,162.0,16201.0,55 a 59,8.7
16,162.0,16201.0,60 a 64,8.5
16,162.0,16201.0,65 a 69,8.2
16,162.0,16201.0,70 a 74,7.5
16,162.0,16201.0,75 a 79,6.7
16,162.0,16201.0,80 a 84,5.1
16,162.0,16201.0,85 o más,4.5
16,162.0,16202.0,0 a 4,0
16,162.0,16202.0,5 a 9,1.4
16,162.0,16202.0,10 a 14,6
16,162.0,16202.0,15 a 19,10.5
16,162.0,16202.0,20 a 24,12.9
16,162.0,16202.0,25 a 29,13.7
16,162.0,16202.0,30 a 34,13.4
16,162.0,16202.0,35 a 39,13.1
16,162.0,16202.0,40 a 44,11.7
16,162.0,16202.0,45 a 49,10.3
16,162.0,16202.0,50 a 54,9
16,162.0,16202.0,55 a 59,8.6
16,162.0,16202.0,60 a 64,8.4
16,162.0,16202.0,65 a 69,7.9
16,162.0,16202.0,70 a 74,7.5
16,162.0,16202.0,75 a 79,6.5
16,162.0,16202.0,80 a 84,5.5
16,162.0,16202.0,85 o más,4.7
16,162.0,16203.0,0 a 4,0
16,162.0,16203.0,5 a 9,1.6
16,162.0,16203.0,10 a 14,6.2
16,162.0,16203.0,15 a 19,10.8
16,162.0,16203.0,20 a 24,13.4
16,162.0,16203.0,25 a 29,13.8
16,162.0,16203.0,30 a 34,13.6
16,162.0,16203.0,35 a 39,13.1
16,162.0,16203.0,40 a 44,12
16,162.0,16203.0,45 a 49,11.1
16,162.0,16203.0,50 a 54,9.9
16,162.0,16203.0,55 a 59,8.9
16,162.0,16203.0,60 a 64,8.5
16,162.0,16203.0,65 a 69,8.1
16,162.0,16203.0,70 a 74,7
16,162.0,16203.0,75 a 79,5.7
16,162.0,16203.0,80 a 84,4.8
16,162.0,16203.0,85 o más,4.2
16,162.0,16204.0,0 a 4,0
16,162.0,16204.0,5 a 9,1.6
16,162.0,16204.0,10 a 14,6.2
16,162.0,16204.0,15 a 19,10.7
16,162.0,16204.0,20 a 24,13.3
16,162.0,16204.0,25 a 29,13.1
16,162.0,16204.0,30 a 34,12.9
16,162.0,16204.0,35 a 39,12
16,162.0,16204.0,40 a 44,11.3
16,162.0,16204.0,45 a 49,9.8
16,162.0,16204.0,50 a 54,9.1
16,162.0,16204.0,55 a 59,8.2
16,162.0,16204.0,60 a 64,7.7
16,162.0,16204.0,65 a 69,7.4
16,162.0,16204.0,70 a 74,6.4
16,162.0,16204.0,75 a 79,4.7
16,162.0,16204.0,80 a 84,4.5
16,162.0,16204.0,85 o más,3.3
16,162.0,16205.0,0 a 4,0
16,162.0,16205.0,5 a 9,1.4
16,162.0,16205.0,10 a 14,6.2
16,162.0,16205.0,15 a 19,10.6
16,162.0,16205.0,20 a 24,13.2
16,162.0,16205.0,25 a 29,13.4
16,162.0,16205.0,30 a 34,12.8
16,162.0,16205.0,35 a 39,12.2
16,162.0,16205.0,40 a 44,10.9
16,162.0,16205.0,45 a 49,9.9
16,162.0,16205.0,50 a 54,9.3
16,162.0,16205.0,55 a 59,8
16,162.0,16205.0,60 a 64,7.8
16,162.0,16205.0,65 a 69,7.4
16,162.0,16205.0,70 a 74,6.5
16,162.0,16205.0,75 a 79,5.3
16,162.0,16205.0,80 a 84,4.8
16,162.0,16205.0,85 o más,3.8
16,162.0,16206.0,0 a 4,0
16,162.0,16206.0,5 a 9,1.5
16,162.0,16206.0,10 a 14,6.1
16,162.0,16206.0,15 a 19,11
16,162.0,16206.0,20 a 24,13.2
16,162.0,16206.0,25 a 29,13.2
16,162.0,16206.0,30 a 34,13.3
16,162.0,16206.0,35 a 39,12.7
16,162.0,16206.0,40 a 44,11.7
16,162.0,16206.0,45 a 49,10.4
16,162.0,16206.0,50 a 54,9.9
16,162.0,16206.0,55 a 59,9.1
16,162.0,16206.0,60 a 64,8.6
16,162.0,16206.0,65 a 69,8.1
16,162.0,16206.0,70 a 74,7.9
16,162.0,16206.0,75 a 79,6.1
16,162.0,16206.0,80 a 84,5.2
16,162.0,16206.0,85 o más,4.6
16,162.0,16207.0,0 a 4,0
16,162.0,16207.0,5 a 9,1.4
16,162.0,16207.0,10 a 14,6.1
16,162.0,16207.0,15 a 19,10.7
16,162.0,16207.0,20 a 24,13.2
16,162.0,16207.0,25 a 29,13.5
16,162.0,16207.0,30 a 34,13.4
16,162.0,16207.0,35 a 39,12.6
16,162.0,16207.0,40 a 44,11.7
16,162.0,16207.0,45 a 49,10
16,162.0,16207.0,50 a 54,9
16,162.0,16207.0,55 a 59,8.5
16,162.0,16207.0,60 a 64,7.8
16,162.0,16207.0,65 a 69,7.4
16,162.0,16207.0,70 a 74,6.5
16,162.0,16207.0,75 a 79,5
16,162.0,16207.0,80 a 84,4.5
16,162.0,16207.0,85 o más,4.3
16,163.0,16301.0,0 a 4,0
16,163.0,16301.0,5 a 9,1.5
16,163.0,16301.0,10 a 14,6.1
16,163.0,16301.0,15 a 19,10.6
16,163.0,16301.0,20 a 24,13.1
16,163.0,16301.0,25 a 29,13.5
16,163.0,16301.0,30 a 34,13.1
16,163.0,16301.0,35 a 39,12.6
16,163.0,16301.0,40 a 44,11.9
16,163.0,16301.0,45 a 49,11
16,163.0,16301.0,50 a 54,10.1
16,163.0,16301.0,55 a 59,9.4
16,163.0,16301.0,60 a 64,8.8
16,163.0,16301.0,65 a 69,8.3
16,163.0,16301.0,70 a 74,7.6
16,163.0,16301.0,75 a 79,6.3
16,163.0,16301.0,80 a 84,5.2
16,163.0,16301.0,85 o más,4.7
16,163.0,16302.0,0 a 4,0
16,163.0,16302.0,5 a 9,1.4
16,163.0,16302.0,10 a 14,6.1
16,163.0,16302.0,15 a 19,10.5
16,163.0,16302.0,20 a 24,12.8
16,163.0,16302.0,25 a 29,12.9
16,163.0,16302.0,30 a 34,12.6
16,163.0,16302.0,35 a 39,12.2
16,163.0,16302.0,40 a 44,11
16,163.0,16302.0,45 a 49,10
16,163.0,16302.0,50 a 54,9.1
16,163.0,16302.0,55 a 59,8.6
16,163.0,16302.0,60 a 64,8
16,163.0,16302.0,65 a 69,7.6
16,163.0,16302.0,70 a 74,6.8
16,163.0,16302.0,75 a 79,5.5
16,163.0,16302.0,80 a 84,4.4
16,163.0,16302.0,85 o más,3.9
16,163.0,16303.0,0 a 4,0
16,163.0,16303.0,5 a 9,1.6
16,163.0,16303.0,10 a 14,6
16,163.0,16303.0,15 a 19,10.7
16,163.0,16303.0,20 a 24,12.8
16,163.0,16303.0,25 a 29,12.7
16,163.0,16303.0,30 a 34,12
16,163.0,16303.0,35 a 39,11.8
16,163.0,16303.0,40 a 44,10.9
16,163.0,16303.0,45 a 49,9.7
16,163.0,16303.0,50 a 54,8.9
16,163.0,16303.0,55 a 59,8.4
16,163.0,16303.0,60 a 64,7.9
16,163.0,16303.0,65 a 69,7.6
16,163.0,16303.0,70 a 74,6.5
16,163.0,16303.0,75 a 79,5.6
16,163.0,16303.0,80 a 84,4.3
16,163.0,16303.0,85 o más,3.7
16,163.0,16304.0,0 a 4,0
16,163.0,16304.0,5 a 9,1.4
16,163.0,16304.0,10 a 14,6
16,163.0,16304.0,15 a 19,10.5
16,163.0,16304.0,20 a 24,13
16,163.0,16304.0,25 a 29,13.2
16,163.0,16304.0,30 a 34,13.1
16,163.0,16304.0,35 a 39,13.1
16,163.0,16304.0,40 a 44,12.6
16,163.0,16304.0,45 a 49,11.1
16,163.0,16304.0,50 a 54,10.3
16,163.0,16304.0,55 a 59,9.8
16,163.0,16304.0,60 a 64,9.3
16,163.0,16304.0,65 a 69,9
16,163.0,16304.0,70 a 74,7.2
16,163.0,16304.0,75 a 79,5.7
16,163.0,16304.0,80 a 84,4.6
16,163.0,16304.0,85 o más,3.5
16,163.0,16305.0,0 a 4,0
16,163.0,16305.0,5 a 9,1.5
16,163.0,16305.0,10 a 14,6
16,163.0,16305.0,15 a 19,10.5
16,163.0,16305.0,20 a 24,13.1
16,163.0,16305.0,25 a 29,13.4
16,163.0,16305.0,30 a 34,12.8
16,163.0,16305.0,35 a 39,12.7
16,163.0,16305.0,40 a 44,11.6
16,163.0,16305.0,45 a 49,10.8
16,163.0,16305.0,50 a 54,9.9
16,163.0,16305.0,55 a 59,8.8
16,163.0,16305.0,60 a 64,8.4
16,163.0,16305.0,65 a 69,8.1
16,163.0,16305.0,70 a 74,6.8
16,163.0,16305.0,75 a 79,5.3
16,163.0,16305.0,80 a 84,4.5
16,163.0,16305.0,85 o más,3.7
8,81.0,8101.0,0 a 4,0
8,81.0,8101.0,5 a 9,1.4
8,81.0,8101.0,10 a 14,6
8,81.0,8101.0,15 a 19,11
8,81.0,8101.0,20 a 24,13.9
8,81.0,8101.0,25 a 29,15.1
8,81.0,8101.0,30 a 34,15.2
8,81.0,8101.0,35 a 39,15.2
8,81.0,8101.0,40 a 44,14.8
8,81.0,8101.0,45 a 49,14.2
8,81.0,8101.0,50 a 54,13.4
8,81.0,8101.0,55 a 59,12.4
8,81.0,8101.0,60 a 64,11.9
8,81.0,8101.0,65 a 69,11.7
8,81.0,8101.0,70 a 74,11.5
8,81.0,8101.0,75 a 79,10.5
8,81.0,8101.0,80 a 84,9.6
8,81.0,8101.0,85 o más,9
8,81.0,8102.0,0 a 4,0
8,81.0,8102.0,5 a 9,1.5
8,81.0,8102.0,10 a 14,6.2
8,81.0,8102.0,15 a 19,10.8
8,81.0,8102.0,20 a 24,13.4
8,81.0,8102.0,25 a 29,14
8,81.0,8102.0,30 a 34,13.7
8,81.0,8102.0,35 a 39,13.4
8,81.0,8102.0,40 a 44,12.8
8,81.0,8102.0,45 a 49,11.9
8,81.0,8102.0,50 a 54,11.1
8,81.0,8102.0,55 a 59,10.4
8,81.0,8102.0,60 a 64,10
8,81.0,8102.0,65 a 69,9.6
8,81.0,8102.0,70 a 74,8.9
8,81.0,8102.0,75 a 79,7.5
8,81.0,8102.0,80 a 84,6.6
8,81.0,8102.0,85 o más,5.7
8,81.0,8103.0,0 a 4,0
8,81.0,8103.0,5 a 9,1.4
8,81.0,8103.0,10 a 14,6.1
8,81.0,8103.0,15 a 19,10.7
8,81.0,8103.0,20 a 24,13.8
8,81.0,8103.0,25 a 29,14.7
8,81.0,8103.0,30 a 34,14.7
8,81.0,8103.0,35 a 39,14.6
8,81.0,8103.0,40 a 44,14.1
8,81.0,8103.0,45 a 49,13.6
8,81.0,8103.0,50 a 54,12.8
8,81.0,8103.0,55 a 59,12.1
8,81.0,8103.0,60 a 64,11.5
8,81.0,8103.0,65 a 69,11.1
8,81.0,8103.0,70 a 74,10.4
8,81.0,8103.0,75 a 79,9.3
8,81.0,8103.0,80 a 84,8.8
8,81.0,8103.0,85 o más,7.8
8,81.0,8104.0,0 a 4,0
8,81.0,8104.0,5 a 9,1.4
8,81.0,8104.0,10 a 14,6
8,81.0,8104.0,15 a 19,10.6
8,81.0,8104.0,20 a 24,13.3
8,81.0,8104.0,25 a 29,13.7
8,81.0,8104.0,30 a 34,13.5
8,81.0,8104.0,35 a 39,13.2
8,81.0,8104.0,40 a 44,12.3
8,81.0,8104.0,45 a 49,11.1
8,81.0,8104.0,50 a 54,10
8,81.0,8104.0,55 a 59,9.2
8,81.0,8104.0,60 a 64,8.7
8,81.0,8104.0,65 a 69,8.4
8,81.0,8104.0,70 a 74,7.2
8,81.0,8104.0,75 a 79,6
8,81.0,8104.0,80 a 84,5
8,81.0,8104.0,85 o más,4.5
8,81.0,8105.0,0 a 4,0
8,81.0,8105.0,5 a 9,1.6
8,81.0,8105.0,10 a 14,6.2
8,81.0,8105.0,15 a 19,10.8
8,81.0,8105.0,20 a 24,13.3
8,81.0,8105.0,25 a 29,13.7
8,81.0,8105.0,30 a 34,13.1
8,81.0,8105.0,35 a 39,12.8
8,81.0,8105.0,40 a 44,11.9
8,81.0,8105.0,45 a 49,11.3
8,81.0,8105.0,50 a 54,10.3
8,81.0,8105.0,55 a 59,9.5
8,81.0,8105.0,60 a 64,8.9
8,81.0,8105.0,65 a 69,8.5
8,81.0,8105.0,70 a 74,7.8
8,81.0,8105.0,75 a 79,6.2
8,81.0,8105.0,80 a 84,5.9
8,81.0,8105.0,85 o más,5.1
8,81.0,8106.0,0 a 4,0
8,81.0,8106.0,5 a 9,1.5
8,81.0,8106.0,10 a 14,6.1
8,81.0,8106.0,15 a 19,10.8
8,81.0,8106.0,20 a 24,13.4
8,81.0,8106.0,25 a 29,13.7
8,81.0,8106.0,30 a 34,13.3
8,81.0,8106.0,35 a 39,12.8
8,81.0,8106.0,40 a 44,11.9
8,81.0,8106.0,45 a 49,11.2
8,81.0,8106.0,50 a 54,10.5
8,81.0,8106.0,55 a 59,9.9
8,81.0,8106.0,60 a 64,9.2
8,81.0,8106.0,65 a 69,8.7
8,81.0,8106.0,70 a 74,8
8,81.0,8106.0,75 a 79,6.4
8,81.0,8106.0,80 a 84,5.5
8,81.0,8106.0,85 o más,4.9
8,81.0,8107.0,0 a 4,0
8,81.0,8107.0,5 a 9,1.4
